name,n_elements,mean_atomic_number,mean_atomic_mass,mean_electronegativity,mean_ionization_energy,mean_electron_affinity,mean_covalent_radius,mean_vdw_radius,mean_boiling_point,mean_melting_point,mean_density
hMOF-24694,6,11.5,23.976334,2.6733334,12.562,1.1701666,78.0,151.83333,950.825,803.13336,1.56783
hMOF-24695,6,11.5,23.976334,2.6733334,12.562,1.1701666,78.0,151.83333,950.825,803.13336,1.56783
hMOF-24696,6,11.5,23.976334,2.6733334,12.562,1.1701666,78.0,151.83333,950.825,803.13336,1.56783
hMOF-24697,6,11.5,23.976334,2.6733334,12.562,1.1701666,78.0,151.83333,950.825,803.13336,1.56783
hMOF-24698,6,11.5,23.976334,2.6733334,12.562,1.1701666,78.0,151.83333,950.825,803.13336,1.56783
hMOF-24699,6,11.5,23.976334,2.6733334,12.562,1.1701666,78.0,151.83333,950.825,803.13336,1.56783
hMOF-247,5,12.4,25.9702,2.6,12.1676,1.4182,79.4,151.2,1125.518,951.13,1.881146
hMOF-2470,4,11.25,23.5995,2.46,11.9675,0.8695,73.75,145.25,1347.12,1146.0125,2.35063
hMOF-24700,6,11.5,23.976334,2.6733334,12.562,1.1701666,78.0,151.83333,950.825,803.13336,1.56783
hMOF-24701,6,11.5,23.976334,2.6733334,12.562,1.1701666,78.0,151.83333,950.825,803.13336,1.56783
hMOF-24702,6,14.5,31.384832,2.64,12.369667,1.1286666,81.0,153.5,966.30664,818.8333,2.0876284
hMOF-24703,6,14.5,31.384832,2.64,12.369667,1.1286666,81.0,153.5,966.30664,818.8333,2.0876284
hMOF-24704,6,14.5,31.384832,2.64,12.369667,1.1286666,81.0,153.5,966.30664,818.8333,2.0876284
hMOF-24705,6,14.5,31.384832,2.64,12.369667,1.1286666,81.0,153.5,966.30664,818.8333,2.0876284
hMOF-24706,6,14.5,31.384832,2.64,12.369667,1.1286666,81.0,153.5,966.30664,818.8333,2.0876284
hMOF-24707,6,14.5,31.384832,2.64,12.369667,1.1286666,81.0,153.5,966.30664,818.8333,2.0876284
hMOF-24708,6,14.5,31.384832,2.64,12.369667,1.1286666,81.0,153.5,966.30664,818.8333,2.0876284
hMOF-24709,6,14.5,31.384832,2.64,12.369667,1.1286666,81.0,153.5,966.30664,818.8333,2.0876284
hMOF-2471,4,11.25,23.5995,2.46,11.9675,0.8695,73.75,145.25,1347.12,1146.0125,2.35063
hMOF-24710,6,14.5,31.384832,2.64,12.369667,1.1286666,81.0,153.5,966.30664,818.8333,2.0876284
hMOF-24711,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24712,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24713,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24714,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24715,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24716,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24717,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24718,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24719,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-2472,4,11.25,23.5995,2.46,11.9675,0.8695,73.75,145.25,1347.12,1146.0125,2.35063
hMOF-24720,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24721,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24722,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24723,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24724,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24725,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24726,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24727,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24728,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24729,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-2473,4,11.25,23.5995,2.46,11.9675,0.8695,73.75,145.25,1347.12,1146.0125,2.35063
hMOF-24730,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24731,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24732,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24733,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24734,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24735,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24736,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24737,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24738,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24739,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-2474,4,11.25,23.5995,2.46,11.9675,0.8695,73.75,145.25,1347.12,1146.0125,2.35063
hMOF-24740,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24741,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24742,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24743,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24744,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24745,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24746,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24747,6,10.166667,21.233833,2.81,13.3045,1.1348333,70.5,147.16667,925.145,783.455,1.5675783
hMOF-24748,6,11.5,23.976334,2.6733334,12.562,1.1701666,78.0,151.83333,950.825,803.13336,1.56783
hMOF-24749,6,11.5,23.976334,2.6733334,12.562,1.1701666,78.0,151.83333,950.825,803.13336,1.56783
hMOF-2475,4,11.25,23.5995,2.46,11.9675,0.8695,73.75,145.25,1347.12,1146.0125,2.35063
hMOF-24750,6,11.5,23.976334,2.6733334,12.562,1.1701666,78.0,151.83333,950.825,803.13336,1.56783
hMOF-24751,6,14.5,31.384832,2.64,12.369667,1.1286666,81.0,153.5,966.30664,818.8333,2.0876284
hMOF-24752,6,14.5,31.384832,2.64,12.369667,1.1286666,81.0,153.5,966.30664,818.8333,2.0876284
hMOF-24753,6,14.5,31.384832,2.64,12.369667,1.1286666,81.0,153.5,966.30664,818.8333,2.0876284
hMOF-24754,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24755,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24756,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24757,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24758,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24759,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-2476,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24760,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24761,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24762,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24763,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24764,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24765,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24766,6,10.166667,21.233833,2.81,13.3045,1.1348333,70.5,147.16667,925.145,783.455,1.5675783
hMOF-24767,6,10.166667,21.233833,2.81,13.3045,1.1348333,70.5,147.16667,925.145,783.455,1.5675783
hMOF-24768,6,10.166667,21.233833,2.81,13.3045,1.1348333,70.5,147.16667,925.145,783.455,1.5675783
hMOF-24769,6,10.166667,21.233833,2.81,13.3045,1.1348333,70.5,147.16667,925.145,783.455,1.5675783
hMOF-2477,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24770,6,10.166667,21.233833,2.81,13.3045,1.1348333,70.5,147.16667,925.145,783.455,1.5675783
hMOF-24771,6,11.5,23.976334,2.6733334,12.562,1.1701666,78.0,151.83333,950.825,803.13336,1.56783
hMOF-24772,6,11.5,23.976334,2.6733334,12.562,1.1701666,78.0,151.83333,950.825,803.13336,1.56783
hMOF-24773,6,11.5,23.976334,2.6733334,12.562,1.1701666,78.0,151.83333,950.825,803.13336,1.56783
hMOF-24774,6,11.5,23.976334,2.6733334,12.562,1.1701666,78.0,151.83333,950.825,803.13336,1.56783
hMOF-24775,6,11.5,23.976334,2.6733334,12.562,1.1701666,78.0,151.83333,950.825,803.13336,1.56783
hMOF-24776,6,14.5,31.384832,2.64,12.369667,1.1286666,81.0,153.5,966.30664,818.8333,2.0876284
hMOF-24777,6,14.5,31.384832,2.64,12.369667,1.1286666,81.0,153.5,966.30664,818.8333,2.0876284
hMOF-24778,6,14.5,31.384832,2.64,12.369667,1.1286666,81.0,153.5,966.30664,818.8333,2.0876284
hMOF-24779,6,14.5,31.384832,2.64,12.369667,1.1286666,81.0,153.5,966.30664,818.8333,2.0876284
hMOF-2478,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24780,6,14.5,31.384832,2.64,12.369667,1.1286666,81.0,153.5,966.30664,818.8333,2.0876284
hMOF-24781,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24782,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24783,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24784,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24785,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24786,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24787,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24788,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24789,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-2479,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24790,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24791,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24792,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24793,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24794,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24795,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24796,6,10.166667,21.233833,2.81,13.3045,1.1348333,70.5,147.16667,925.145,783.455,1.5675783
hMOF-24797,6,10.166667,21.233833,2.81,13.3045,1.1348333,70.5,147.16667,925.145,783.455,1.5675783
hMOF-24798,6,10.166667,21.233833,2.81,13.3045,1.1348333,70.5,147.16667,925.145,783.455,1.5675783
hMOF-24799,6,10.166667,21.233833,2.81,13.3045,1.1348333,70.5,147.16667,925.145,783.455,1.5675783
hMOF-248,5,12.4,25.9702,2.6,12.1676,1.4182,79.4,151.2,1125.518,951.13,1.881146
hMOF-2480,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24800,6,10.166667,21.233833,2.81,13.3045,1.1348333,70.5,147.16667,925.145,783.455,1.5675783
hMOF-24801,6,11.5,23.976334,2.6733334,12.562,1.1701666,78.0,151.83333,950.825,803.13336,1.56783
hMOF-24802,6,11.5,23.976334,2.6733334,12.562,1.1701666,78.0,151.83333,950.825,803.13336,1.56783
hMOF-24803,6,11.5,23.976334,2.6733334,12.562,1.1701666,78.0,151.83333,950.825,803.13336,1.56783
hMOF-24804,6,11.5,23.976334,2.6733334,12.562,1.1701666,78.0,151.83333,950.825,803.13336,1.56783
hMOF-24805,6,11.5,23.976334,2.6733334,12.562,1.1701666,78.0,151.83333,950.825,803.13336,1.56783
hMOF-24806,6,14.5,31.384832,2.64,12.369667,1.1286666,81.0,153.5,966.30664,818.8333,2.0876284
hMOF-24807,6,14.5,31.384832,2.64,12.369667,1.1286666,81.0,153.5,966.30664,818.8333,2.0876284
hMOF-24808,6,14.5,31.384832,2.64,12.369667,1.1286666,81.0,153.5,966.30664,818.8333,2.0876284
hMOF-24809,6,14.5,31.384832,2.64,12.369667,1.1286666,81.0,153.5,966.30664,818.8333,2.0876284
hMOF-2481,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24810,6,14.5,31.384832,2.64,12.369667,1.1286666,81.0,153.5,966.30664,818.8333,2.0876284
hMOF-24811,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24812,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24813,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24814,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24815,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24816,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24817,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24818,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24819,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-2482,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24820,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24821,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24822,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24823,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24824,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24825,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24826,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24827,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24828,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24829,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-2483,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24830,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24831,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24832,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24833,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24834,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24835,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24836,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24837,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24838,6,10.166667,21.233833,2.81,13.3045,1.1348333,70.5,147.16667,925.145,783.455,1.5675783
hMOF-24839,6,10.166667,21.233833,2.81,13.3045,1.1348333,70.5,147.16667,925.145,783.455,1.5675783
hMOF-2484,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24840,6,10.166667,21.233833,2.81,13.3045,1.1348333,70.5,147.16667,925.145,783.455,1.5675783
hMOF-24841,6,10.166667,21.233833,2.81,13.3045,1.1348333,70.5,147.16667,925.145,783.455,1.5675783
hMOF-24842,6,10.166667,21.233833,2.81,13.3045,1.1348333,70.5,147.16667,925.145,783.455,1.5675783
hMOF-24843,6,10.166667,21.233833,2.81,13.3045,1.1348333,70.5,147.16667,925.145,783.455,1.5675783
hMOF-24844,6,11.5,23.976334,2.6733334,12.562,1.1701666,78.0,151.83333,950.825,803.13336,1.56783
hMOF-24845,6,11.5,23.976334,2.6733334,12.562,1.1701666,78.0,151.83333,950.825,803.13336,1.56783
hMOF-24846,6,11.5,23.976334,2.6733334,12.562,1.1701666,78.0,151.83333,950.825,803.13336,1.56783
hMOF-24847,6,11.5,23.976334,2.6733334,12.562,1.1701666,78.0,151.83333,950.825,803.13336,1.56783
hMOF-24848,6,11.5,23.976334,2.6733334,12.562,1.1701666,78.0,151.83333,950.825,803.13336,1.56783
hMOF-24849,6,14.5,31.384832,2.64,12.369667,1.1286666,81.0,153.5,966.30664,818.8333,2.0876284
hMOF-2485,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24850,6,14.5,31.384832,2.64,12.369667,1.1286666,81.0,153.5,966.30664,818.8333,2.0876284
hMOF-24851,6,14.5,31.384832,2.64,12.369667,1.1286666,81.0,153.5,966.30664,818.8333,2.0876284
hMOF-24852,6,14.5,31.384832,2.64,12.369667,1.1286666,81.0,153.5,966.30664,818.8333,2.0876284
hMOF-24853,6,14.5,31.384832,2.64,12.369667,1.1286666,81.0,153.5,966.30664,818.8333,2.0876284
hMOF-24854,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24855,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24856,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24857,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24858,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24859,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-2486,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24860,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24861,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24862,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24863,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24864,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24865,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24866,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24867,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24868,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24869,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-2487,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24870,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24871,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24872,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24873,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24874,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24875,6,10.166667,21.233833,2.81,13.3045,1.1348333,70.5,147.16667,925.145,783.455,1.5675783
hMOF-24876,6,10.166667,21.233833,2.81,13.3045,1.1348333,70.5,147.16667,925.145,783.455,1.5675783
hMOF-24877,6,11.5,23.976334,2.6733334,12.562,1.1701666,78.0,151.83333,950.825,803.13336,1.56783
hMOF-24878,6,14.5,31.384832,2.64,12.369667,1.1286666,81.0,153.5,966.30664,818.8333,2.0876284
hMOF-24879,6,14.5,31.384832,2.64,12.369667,1.1286666,81.0,153.5,966.30664,818.8333,2.0876284
hMOF-2488,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24880,6,14.5,31.384832,2.64,12.369667,1.1286666,81.0,153.5,966.30664,818.8333,2.0876284
hMOF-24881,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24882,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24883,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24884,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24885,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24886,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24887,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24889,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-2489,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24890,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24891,6,10.166667,21.233833,2.81,13.3045,1.1348333,70.5,147.16667,925.145,783.455,1.5675783
hMOF-24892,6,10.166667,21.233833,2.81,13.3045,1.1348333,70.5,147.16667,925.145,783.455,1.5675783
hMOF-24893,6,10.166667,21.233833,2.81,13.3045,1.1348333,70.5,147.16667,925.145,783.455,1.5675783
hMOF-24894,6,10.166667,21.233833,2.81,13.3045,1.1348333,70.5,147.16667,925.145,783.455,1.5675783
hMOF-24895,6,10.166667,21.233833,2.81,13.3045,1.1348333,70.5,147.16667,925.145,783.455,1.5675783
hMOF-24896,6,11.5,23.976334,2.6733334,12.562,1.1701666,78.0,151.83333,950.825,803.13336,1.56783
hMOF-24897,6,11.5,23.976334,2.6733334,12.562,1.1701666,78.0,151.83333,950.825,803.13336,1.56783
hMOF-24898,6,11.5,23.976334,2.6733334,12.562,1.1701666,78.0,151.83333,950.825,803.13336,1.56783
hMOF-24899,6,11.5,23.976334,2.6733334,12.562,1.1701666,78.0,151.83333,950.825,803.13336,1.56783
hMOF-249,5,12.4,25.9702,2.6,12.1676,1.4182,79.4,151.2,1125.518,951.13,1.881146
hMOF-2490,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24900,6,11.5,23.976334,2.6733334,12.562,1.1701666,78.0,151.83333,950.825,803.13336,1.56783
hMOF-24901,6,14.5,31.384832,2.64,12.369667,1.1286666,81.0,153.5,966.30664,818.8333,2.0876284
hMOF-24902,6,14.5,31.384832,2.64,12.369667,1.1286666,81.0,153.5,966.30664,818.8333,2.0876284
hMOF-24903,6,14.5,31.384832,2.64,12.369667,1.1286666,81.0,153.5,966.30664,818.8333,2.0876284
hMOF-24904,6,14.5,31.384832,2.64,12.369667,1.1286666,81.0,153.5,966.30664,818.8333,2.0876284
hMOF-24905,6,14.5,31.384832,2.64,12.369667,1.1286666,81.0,153.5,966.30664,818.8333,2.0876284
hMOF-24906,6,14.5,31.384832,2.64,12.369667,1.1286666,81.0,153.5,966.30664,818.8333,2.0876284
hMOF-24907,6,14.5,31.384832,2.64,12.369667,1.1286666,81.0,153.5,966.30664,818.8333,2.0876284
hMOF-24908,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24909,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-2491,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24910,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24911,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24912,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24913,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24914,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24915,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24916,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24917,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24918,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
hMOF-24919,5,10.4,21.681,2.576,12.4808,0.6816,73.2,147.2,1093.168,929.44,1.880754
