name,num_nodes,num_edges,graph_density,status
hMOF-25695,294,642,0.0075,ok
hMOF-25696,98,214,0.0225,ok
hMOF-25697,196,428,0.0112,ok
hMOF-25698,294,642,0.0075,ok
hMOF-25699,98,214,0.0225,ok
hMOF-257,83,190,0.0279,ok
hMOF-2570,73,164,0.0312,ok
hMOF-25700,196,428,0.0112,ok
hMOF-25701,294,642,0.0075,ok
hMOF-25702,98,214,0.0225,ok
hMOF-25703,196,428,0.0112,ok
hMOF-25705,98,214,0.0225,ok
hMOF-25706,196,428,0.0112,ok
hMOF-25707,294,642,0.0075,ok
hMOF-25708,98,220,0.0231,ok
hMOF-25709,196,440,0.0115,ok
hMOF-2571,146,328,0.0155,ok
hMOF-25710,294,664,0.0077,ok
hMOF-25711,98,218,0.0229,ok
hMOF-25712,196,436,0.0114,ok
hMOF-25713,98,228,0.024,ok
hMOF-25714,196,456,0.0119,ok
hMOF-25715,294,712,0.0083,ok
hMOF-25716,92,218,0.026,ok
hMOF-25717,184,436,0.0129,ok
hMOF-25718,98,222,0.0234,ok
hMOF-25719,196,444,0.0116,ok
hMOF-2572,73,166,0.0316,ok
hMOF-25720,294,694,0.0081,ok
hMOF-25721,98,224,0.0236,ok
hMOF-25722,196,448,0.0117,ok
hMOF-25723,98,220,0.0231,ok
hMOF-25724,196,440,0.0115,ok
hMOF-25725,98,222,0.0234,ok
hMOF-25726,196,444,0.0116,ok
hMOF-25727,98,218,0.0229,ok
hMOF-25728,196,436,0.0114,ok
hMOF-25729,98,222,0.0234,ok
hMOF-2573,146,332,0.0157,ok
hMOF-25730,196,444,0.0116,ok
hMOF-25731,146,310,0.0146,ok
hMOF-25732,292,620,0.0073,ok
hMOF-25733,143,304,0.015,ok
hMOF-25734,286,608,0.0075,ok
hMOF-25735,146,314,0.0148,ok
hMOF-25736,292,628,0.0074,ok
hMOF-25737,131,280,0.0164,ok
hMOF-25738,262,560,0.0082,ok
hMOF-25739,146,314,0.0148,ok
hMOF-2574,73,164,0.0312,ok
hMOF-25740,292,628,0.0074,ok
hMOF-25741,132,280,0.0162,ok
hMOF-25742,264,560,0.0081,ok
hMOF-25743,126,270,0.0171,ok
hMOF-25744,252,540,0.0085,ok
hMOF-25745,122,262,0.0177,ok
hMOF-25746,244,524,0.0088,ok
hMOF-25747,124,266,0.0174,ok
hMOF-25748,248,532,0.0087,ok
hMOF-25749,140,298,0.0153,ok
hMOF-2575,146,328,0.0155,ok
hMOF-25750,280,596,0.0076,ok
hMOF-25751,115,250,0.0191,ok
hMOF-25752,230,500,0.0095,ok
hMOF-25753,112,242,0.0195,ok
hMOF-25754,224,484,0.0097,ok
hMOF-25755,336,726,0.0064,ok
hMOF-25756,118,254,0.0184,ok
hMOF-25757,236,508,0.0092,ok
hMOF-25758,113,244,0.0193,ok
hMOF-25759,226,488,0.0096,ok
hMOF-2576,73,162,0.0308,ok
hMOF-25760,116,250,0.0187,ok
hMOF-25761,232,500,0.0093,ok
hMOF-25762,118,254,0.0184,ok
hMOF-25763,236,508,0.0092,ok
hMOF-25764,122,260,0.0176,ok
hMOF-25765,244,520,0.0088,ok
hMOF-25766,366,780,0.0058,ok
hMOF-25767,105,230,0.0211,ok
hMOF-25768,210,460,0.0105,ok
hMOF-25769,114,246,0.0191,ok
hMOF-2577,146,326,0.0154,ok
hMOF-25770,228,494,0.0095,ok
hMOF-25771,66,146,0.034,ok
hMOF-25772,66,146,0.034,ok
hMOF-25773,76,170,0.0298,ok
hMOF-25774,66,146,0.034,ok
hMOF-25775,76,170,0.0298,ok
hMOF-25776,152,340,0.0148,ok
hMOF-25777,66,146,0.034,ok
hMOF-25778,66,150,0.035,ok
hMOF-25779,66,146,0.034,ok
hMOF-2578,123,262,0.0175,ok
hMOF-25780,66,150,0.035,ok
hMOF-25781,76,178,0.0312,ok
hMOF-25782,76,172,0.0302,ok
hMOF-25783,66,146,0.034,ok
hMOF-25784,66,150,0.035,ok
hMOF-25785,76,172,0.0302,ok
hMOF-25786,152,348,0.0152,ok
hMOF-25787,56,124,0.0403,ok
hMOF-25788,66,150,0.035,ok
hMOF-25789,75,164,0.0295,ok
hMOF-2579,246,524,0.0087,ok
hMOF-25790,87,188,0.0251,ok
hMOF-25791,96,206,0.0226,ok
hMOF-25792,96,206,0.0226,ok
hMOF-25793,96,206,0.0226,ok
hMOF-25794,114,244,0.0189,ok
hMOF-25795,114,242,0.0188,ok
hMOF-25796,138,290,0.0153,ok
hMOF-25797,120,256,0.0179,ok
hMOF-25798,129,274,0.0166,ok
hMOF-25799,138,290,0.0153,ok
hMOF-258,166,380,0.0139,ok
hMOF-2580,109,234,0.0199,ok
hMOF-25800,76,162,0.0284,ok
hMOF-25801,88,192,0.0251,ok
hMOF-25802,92,198,0.0237,ok
hMOF-25803,92,202,0.0241,ok
hMOF-25804,96,208,0.0228,ok
hMOF-25805,126,278,0.0177,ok
hMOF-25806,74,162,0.03,ok
hMOF-25807,90,198,0.0247,ok
hMOF-25808,74,162,0.03,ok
hMOF-25809,73,160,0.0304,ok
hMOF-2581,105,226,0.0207,ok
hMOF-25810,74,164,0.0304,ok
hMOF-25811,72,158,0.0309,ok
hMOF-25812,76,168,0.0295,ok
hMOF-25813,74,162,0.03,ok
hMOF-25814,90,198,0.0247,ok
hMOF-25815,180,398,0.0124,ok
hMOF-25816,94,202,0.0231,ok
hMOF-25817,80,174,0.0275,ok
hMOF-25818,20,44,0.1158,ok
hMOF-25819,40,88,0.0564,ok
hMOF-2582,210,452,0.0103,ok
hMOF-25820,60,140,0.0395,ok
hMOF-25821,64,144,0.0357,ok
hMOF-25822,128,288,0.0177,ok
hMOF-25823,192,448,0.0122,ok
hMOF-25824,42,94,0.0546,ok
hMOF-25825,84,188,0.027,ok
hMOF-25826,42,94,0.0546,ok
hMOF-25827,42,94,0.0546,ok
hMOF-25828,64,144,0.0357,ok
hMOF-25829,64,148,0.0367,ok
hMOF-2583,106,228,0.0205,ok
hMOF-25830,128,300,0.0185,ok
hMOF-25831,42,96,0.0557,ok
hMOF-25832,42,96,0.0557,ok
hMOF-25833,20,44,0.1158,ok
hMOF-25834,40,88,0.0564,ok
hMOF-25835,60,140,0.0395,ok
hMOF-25836,42,96,0.0557,ok
hMOF-25837,42,98,0.0569,ok
hMOF-25838,42,94,0.0546,ok
hMOF-25839,84,188,0.027,ok
hMOF-2584,100,216,0.0218,ok
hMOF-25840,42,98,0.0569,ok
hMOF-25841,64,148,0.0367,ok
hMOF-25842,51,112,0.0439,ok
hMOF-25843,102,224,0.0217,ok
hMOF-25844,45,100,0.0505,ok
hMOF-25845,90,200,0.025,ok
hMOF-25846,45,100,0.0505,ok
hMOF-25847,90,200,0.025,ok
hMOF-25848,54,118,0.0412,ok
hMOF-25849,54,118,0.0412,ok
hMOF-2585,127,276,0.0172,ok
hMOF-25850,60,136,0.0384,ok
hMOF-25851,120,272,0.019,ok
hMOF-25852,60,132,0.0373,ok
hMOF-25853,66,142,0.0331,ok
hMOF-25854,66,142,0.0331,ok
hMOF-25855,60,130,0.0367,ok
hMOF-25856,120,260,0.0182,ok
hMOF-25857,109,236,0.02,ok
hMOF-25858,109,236,0.02,ok
hMOF-25859,60,130,0.0367,ok
hMOF-2586,121,258,0.0178,ok
hMOF-25860,120,260,0.0182,ok
hMOF-25861,60,130,0.0367,ok
hMOF-25862,50,110,0.0449,ok
hMOF-25863,52,114,0.043,ok
hMOF-25864,46,102,0.0493,ok
hMOF-25865,62,138,0.0365,ok
hMOF-25866,52,116,0.0437,ok
hMOF-25867,104,232,0.0217,ok
hMOF-25868,52,116,0.0437,ok
hMOF-25869,104,232,0.0217,ok
hMOF-2587,121,258,0.0178,ok
hMOF-25870,48,106,0.047,ok
hMOF-25871,74,164,0.0304,ok
hMOF-25872,43,96,0.0532,ok
hMOF-25873,86,192,0.0263,ok
hMOF-25874,69,154,0.0328,ok
hMOF-25875,67,150,0.0339,ok
hMOF-25876,69,154,0.0328,ok
hMOF-25877,58,126,0.0381,ok
hMOF-25878,62,134,0.0354,ok
hMOF-25879,58,126,0.0381,ok
hMOF-2588,133,282,0.0161,ok
hMOF-25880,56,124,0.0403,ok
hMOF-25881,112,248,0.0199,ok
hMOF-25882,77,164,0.028,ok
hMOF-25883,63,138,0.0353,ok
hMOF-25884,126,276,0.0175,ok
hMOF-25885,63,136,0.0348,ok
hMOF-25886,126,272,0.0173,ok
hMOF-25887,94,202,0.0231,ok
hMOF-25888,124,264,0.0173,ok
hMOF-25889,76,170,0.0298,ok
hMOF-2589,121,258,0.0178,ok
hMOF-25890,152,340,0.0148,ok
hMOF-25891,228,510,0.0099,ok
hMOF-25892,66,146,0.034,ok
hMOF-25893,132,292,0.0169,ok
hMOF-25894,198,438,0.0112,ok
hMOF-25895,76,170,0.0298,ok
hMOF-25896,152,340,0.0148,ok
hMOF-25897,66,146,0.034,ok
hMOF-25898,132,292,0.0169,ok
hMOF-25899,198,438,0.0112,ok
hMOF-259,249,582,0.0094,ok
hMOF-2590,163,342,0.013,ok
hMOF-25900,264,584,0.0084,ok
hMOF-25901,66,146,0.034,ok
hMOF-25902,132,292,0.0169,ok
hMOF-25903,198,438,0.0112,ok
hMOF-25904,264,584,0.0084,ok
hMOF-25905,66,146,0.034,ok
hMOF-25906,132,292,0.0169,ok
hMOF-25907,198,438,0.0112,ok
hMOF-25908,66,148,0.0345,ok
hMOF-25909,132,296,0.0171,ok
hMOF-2591,163,342,0.013,ok
hMOF-25910,198,448,0.0115,ok
hMOF-25911,66,148,0.0345,ok
hMOF-25912,132,296,0.0171,ok
hMOF-25913,66,150,0.035,ok
hMOF-25914,132,300,0.0173,ok
hMOF-25915,198,486,0.0125,ok
hMOF-25916,264,612,0.0088,ok
hMOF-25917,76,176,0.0309,ok
hMOF-25918,152,352,0.0153,ok
hMOF-25919,76,174,0.0305,ok
hMOF-2592,172,360,0.0122,ok
hMOF-25920,152,348,0.0152,ok
hMOF-25921,228,530,0.0102,ok
hMOF-25922,66,150,0.035,ok
hMOF-25923,132,304,0.0176,ok
hMOF-25924,198,466,0.0119,ok
hMOF-25925,66,148,0.0345,ok
hMOF-25926,132,298,0.0172,ok
hMOF-25927,198,452,0.0116,ok
hMOF-25928,66,148,0.0345,ok
hMOF-25929,132,296,0.0171,ok
hMOF-2593,145,306,0.0147,ok
hMOF-25930,66,148,0.0345,ok
hMOF-25931,132,298,0.0172,ok
hMOF-25932,66,150,0.035,ok
hMOF-25933,132,300,0.0173,ok
hMOF-25934,81,176,0.0272,ok
hMOF-25935,162,352,0.0135,ok
hMOF-25936,90,194,0.0242,ok
hMOF-25937,180,388,0.012,ok
hMOF-25938,103,224,0.0213,ok
hMOF-25939,206,448,0.0106,ok
hMOF-2594,145,306,0.0147,ok
hMOF-25940,96,204,0.0224,ok
hMOF-25941,90,194,0.0242,ok
hMOF-25942,180,388,0.012,ok
hMOF-25943,108,230,0.0199,ok
hMOF-25944,96,206,0.0226,ok
hMOF-25945,114,242,0.0188,ok
hMOF-25946,228,484,0.0094,ok
hMOF-25947,132,278,0.0161,ok
hMOF-25948,138,290,0.0153,ok
hMOF-25949,138,292,0.0154,ok
hMOF-2595,105,226,0.0207,ok
hMOF-25950,120,254,0.0178,ok
hMOF-25951,101,210,0.0208,ok
hMOF-25952,129,272,0.0165,ok
hMOF-25953,93,200,0.0234,ok
hMOF-25954,68,144,0.0316,ok
hMOF-25955,136,288,0.0157,ok
hMOF-25956,204,432,0.0104,ok
hMOF-25957,272,576,0.0078,ok
hMOF-25958,82,178,0.0268,ok
hMOF-25959,164,356,0.0133,ok
hMOF-2596,210,452,0.0103,ok
hMOF-25960,78,170,0.0283,ok
hMOF-25961,156,340,0.0141,ok
hMOF-25962,82,178,0.0268,ok
hMOF-25963,164,356,0.0133,ok
hMOF-25964,86,186,0.0254,ok
hMOF-25965,172,372,0.0126,ok
hMOF-25966,116,256,0.0192,ok
hMOF-25967,116,256,0.0192,ok
hMOF-25968,75,164,0.0295,ok
hMOF-25969,150,328,0.0147,ok
hMOF-2597,91,198,0.0242,ok
hMOF-25970,87,192,0.0257,ok
hMOF-25971,174,384,0.0128,ok
hMOF-25972,72,158,0.0309,ok
hMOF-25973,144,316,0.0153,ok
hMOF-25974,74,162,0.03,ok
hMOF-25975,148,324,0.0149,ok
hMOF-25976,222,486,0.0099,ok
hMOF-25977,73,160,0.0304,ok
hMOF-25978,146,320,0.0151,ok
hMOF-25979,72,158,0.0309,ok
hMOF-2598,182,396,0.012,ok
hMOF-25980,144,316,0.0153,ok
hMOF-25981,88,194,0.0253,ok
hMOF-25982,176,388,0.0126,ok
hMOF-25983,97,216,0.0232,ok
hMOF-25984,75,166,0.0299,ok
hMOF-25985,150,332,0.0149,ok
hMOF-25986,98,212,0.0223,ok
hMOF-25987,196,424,0.0111,ok
hMOF-25988,88,184,0.024,ok
hMOF-25989,176,368,0.0119,ok
hMOF-2599,105,226,0.0207,ok
hMOF-25990,129,278,0.0168,ok
hMOF-25991,115,242,0.0185,ok
hMOF-25992,129,272,0.0165,ok
hMOF-25993,80,174,0.0275,ok
hMOF-25994,136,294,0.016,ok
hMOF-25995,156,328,0.0136,ok
hMOF-25996,146,308,0.0145,ok
hMOF-25997,126,270,0.0171,ok
hMOF-25998,82,178,0.0268,ok
hMOF-25999,164,356,0.0133,ok
hMOF-26,106,232,0.0208,ok
hMOF-260,83,188,0.0276,ok
hMOF-2600,210,452,0.0103,ok
hMOF-26000,82,178,0.0268,ok
hMOF-26001,164,356,0.0133,ok
hMOF-26002,82,178,0.0268,ok
hMOF-26003,164,356,0.0133,ok
hMOF-26004,84,186,0.0267,ok
hMOF-26005,168,372,0.0133,ok
hMOF-26006,82,178,0.0268,ok
hMOF-26007,164,356,0.0133,ok
hMOF-26008,82,178,0.0268,ok
hMOF-26009,164,356,0.0133,ok
hMOF-2601,91,198,0.0242,ok
hMOF-26010,82,182,0.0274,ok
hMOF-26011,164,364,0.0136,ok
hMOF-26012,82,186,0.028,ok
hMOF-26013,164,372,0.0139,ok
hMOF-26014,82,178,0.0268,ok
hMOF-26015,164,356,0.0133,ok
hMOF-26016,82,180,0.0271,ok
hMOF-26017,164,360,0.0135,ok
hMOF-26018,82,180,0.0271,ok
hMOF-26019,164,360,0.0135,ok
hMOF-2602,91,198,0.0242,ok
hMOF-26020,82,182,0.0274,ok
hMOF-26021,164,364,0.0136,ok
hMOF-26022,82,182,0.0274,ok
hMOF-26023,164,364,0.0136,ok
hMOF-26024,82,182,0.0274,ok
hMOF-26025,164,364,0.0136,ok
hMOF-26026,82,182,0.0274,ok
hMOF-26027,164,364,0.0136,ok
hMOF-26028,82,184,0.0277,ok
hMOF-26029,164,368,0.0138,ok
hMOF-2603,143,318,0.0157,ok
hMOF-26030,117,252,0.0186,ok
hMOF-26031,234,504,0.0092,ok
hMOF-26032,118,250,0.0181,ok
hMOF-26033,236,500,0.009,ok
hMOF-26034,118,250,0.0181,ok
hMOF-26035,236,500,0.009,ok
hMOF-26036,115,244,0.0186,ok
hMOF-26037,230,488,0.0093,ok
hMOF-26038,115,248,0.0189,ok
hMOF-26039,230,496,0.0094,ok
hMOF-2604,153,338,0.0145,ok
hMOF-26040,160,334,0.0131,ok
hMOF-26041,148,312,0.0143,ok
hMOF-26042,296,624,0.0071,ok
hMOF-26043,148,310,0.0142,ok
hMOF-26044,148,310,0.0142,ok
hMOF-26045,296,620,0.0071,ok
hMOF-26046,154,322,0.0137,ok
hMOF-26047,145,306,0.0147,ok
hMOF-26048,172,358,0.0122,ok
hMOF-26049,108,230,0.0199,ok
hMOF-2605,113,252,0.0199,ok
hMOF-26050,216,460,0.0099,ok
hMOF-26051,110,238,0.0198,ok
hMOF-26052,220,476,0.0099,ok
hMOF-26053,104,222,0.0207,ok
hMOF-26054,208,444,0.0103,ok
hMOF-26055,110,238,0.0198,ok
hMOF-26056,102,218,0.0212,ok
hMOF-26057,204,436,0.0105,ok
hMOF-26058,172,378,0.0129,ok
hMOF-26059,140,304,0.0156,ok
hMOF-2606,80,176,0.0278,ok
hMOF-26060,94,202,0.0231,ok
hMOF-26061,188,404,0.0115,ok
hMOF-26062,93,204,0.0238,ok
hMOF-26063,186,408,0.0119,ok
hMOF-26064,95,208,0.0233,ok
hMOF-26065,190,416,0.0116,ok
hMOF-26066,93,202,0.0236,ok
hMOF-26067,186,404,0.0117,ok
hMOF-26068,93,200,0.0234,ok
hMOF-26069,186,400,0.0116,ok
hMOF-2607,160,352,0.0138,ok
hMOF-26070,91,196,0.0239,ok
hMOF-26071,182,392,0.0119,ok
hMOF-26072,92,198,0.0237,ok
hMOF-26073,184,396,0.0118,ok
hMOF-26074,98,210,0.0221,ok
hMOF-26075,196,420,0.011,ok
hMOF-26076,118,254,0.0184,ok
hMOF-26077,236,508,0.0092,ok
hMOF-26078,138,292,0.0154,ok
hMOF-26079,124,266,0.0174,ok
hMOF-2608,80,176,0.0278,ok
hMOF-26080,248,532,0.0087,ok
hMOF-26081,138,296,0.0157,ok
hMOF-26082,276,592,0.0078,ok
hMOF-26083,166,352,0.0129,ok
hMOF-26084,187,388,0.0112,ok
hMOF-26085,166,352,0.0129,ok
hMOF-26086,204,428,0.0103,ok
hMOF-26087,82,178,0.0268,ok
hMOF-26088,164,356,0.0133,ok
hMOF-26089,82,178,0.0268,ok
hMOF-2609,160,352,0.0138,ok
hMOF-26090,164,356,0.0133,ok
hMOF-26091,82,178,0.0268,ok
hMOF-26092,164,356,0.0133,ok
hMOF-26093,246,534,0.0089,ok
hMOF-26094,82,178,0.0268,ok
hMOF-26095,164,356,0.0133,ok
hMOF-26096,82,178,0.0268,ok
hMOF-26097,164,356,0.0133,ok
hMOF-26098,82,178,0.0268,ok
hMOF-26099,164,356,0.0133,ok
hMOF-261,166,376,0.0137,ok
hMOF-2610,84,184,0.0264,ok
hMOF-26100,82,178,0.0268,ok
hMOF-26101,164,356,0.0133,ok
hMOF-26102,82,182,0.0274,ok
hMOF-26103,164,364,0.0136,ok
hMOF-26104,82,182,0.0274,ok
hMOF-26105,164,364,0.0136,ok
hMOF-26106,82,182,0.0274,ok
hMOF-26107,164,364,0.0136,ok
hMOF-26108,82,180,0.0271,ok
hMOF-26109,164,360,0.0135,ok
hMOF-2611,89,194,0.0248,ok
hMOF-26110,82,182,0.0274,ok
hMOF-26111,164,364,0.0136,ok
hMOF-26112,82,182,0.0274,ok
hMOF-26113,164,364,0.0136,ok
hMOF-26114,82,178,0.0268,ok
hMOF-26115,164,356,0.0133,ok
hMOF-26116,82,180,0.0271,ok
hMOF-26117,164,362,0.0135,ok
hMOF-26118,246,544,0.009,ok
hMOF-26119,82,180,0.0271,ok
hMOF-2612,178,388,0.0123,ok
hMOF-26120,164,360,0.0135,ok
hMOF-26121,108,234,0.0202,ok
hMOF-26122,216,468,0.0101,ok
hMOF-26123,109,232,0.0197,ok
hMOF-26124,218,464,0.0098,ok
hMOF-26125,118,250,0.0181,ok
hMOF-26126,236,500,0.009,ok
hMOF-26127,109,232,0.0197,ok
hMOF-26128,218,464,0.0098,ok
hMOF-26129,113,236,0.0186,ok
hMOF-2613,80,176,0.0278,ok
hMOF-26130,226,472,0.0093,ok
hMOF-26131,156,330,0.0136,ok
hMOF-26132,142,300,0.015,ok
hMOF-26133,130,282,0.0168,ok
hMOF-26134,260,564,0.0084,ok
hMOF-26135,136,286,0.0156,ok
hMOF-26136,130,274,0.0163,ok
hMOF-26137,260,548,0.0081,ok
hMOF-26138,190,394,0.011,ok
hMOF-26139,163,340,0.0129,ok
hMOF-2614,160,352,0.0138,ok
hMOF-26140,102,218,0.0212,ok
hMOF-26141,204,436,0.0105,ok
hMOF-26142,106,226,0.0203,ok
hMOF-26143,212,452,0.0101,ok
hMOF-26144,102,218,0.0212,ok
hMOF-26145,204,436,0.0105,ok
hMOF-26146,106,226,0.0203,ok
hMOF-26147,212,452,0.0101,ok
hMOF-26148,102,222,0.0215,ok
hMOF-26149,152,332,0.0145,ok
hMOF-2615,98,212,0.0223,ok
hMOF-26150,96,206,0.0226,ok
hMOF-26151,192,412,0.0112,ok
hMOF-26152,92,198,0.0237,ok
hMOF-26153,184,396,0.0118,ok
hMOF-26154,89,194,0.0248,ok
hMOF-26155,178,388,0.0123,ok
hMOF-26156,94,202,0.0231,ok
hMOF-26157,188,404,0.0115,ok
hMOF-26158,98,210,0.0221,ok
hMOF-26159,196,420,0.011,ok
hMOF-2616,196,424,0.0111,ok
hMOF-26160,94,202,0.0231,ok
hMOF-26161,188,404,0.0115,ok
hMOF-26162,97,208,0.0223,ok
hMOF-26163,194,416,0.0111,ok
hMOF-26164,96,206,0.0226,ok
hMOF-26165,192,412,0.0112,ok
hMOF-26166,288,618,0.0075,ok
hMOF-26167,146,306,0.0145,ok
hMOF-26168,118,250,0.0181,ok
hMOF-26169,236,500,0.009,ok
hMOF-2617,90,196,0.0245,ok
hMOF-26170,124,262,0.0172,ok
hMOF-26171,159,346,0.0138,ok
hMOF-26172,166,352,0.0129,ok
hMOF-26173,124,262,0.0172,ok
hMOF-26174,152,318,0.0139,ok
hMOF-26175,194,406,0.0108,ok
hMOF-26176,66,146,0.034,ok
hMOF-26177,46,98,0.0473,ok
hMOF-26178,46,98,0.0473,ok
hMOF-26179,46,98,0.0473,ok
hMOF-2618,180,392,0.0122,ok
hMOF-26180,46,98,0.0473,ok
hMOF-26181,46,98,0.0473,ok
hMOF-26182,66,150,0.035,ok
hMOF-26183,132,300,0.0173,ok
hMOF-26184,46,102,0.0493,ok
hMOF-26185,46,100,0.0483,ok
hMOF-26186,46,102,0.0493,ok
hMOF-26187,46,98,0.0473,ok
hMOF-26188,46,100,0.0483,ok
hMOF-26189,46,98,0.0473,ok
hMOF-2619,83,182,0.0267,ok
hMOF-26190,46,106,0.0512,ok
hMOF-26191,66,146,0.034,ok
hMOF-26192,66,152,0.0354,ok
hMOF-26193,64,134,0.0332,ok
hMOF-26194,58,122,0.0369,ok
hMOF-26195,128,278,0.0171,ok
hMOF-26196,256,556,0.0085,ok
hMOF-26197,108,230,0.0199,ok
hMOF-26198,55,116,0.0391,ok
hMOF-26199,82,178,0.0268,ok
hMOF-262,249,564,0.0091,ok
hMOF-2620,80,176,0.0278,ok
hMOF-26200,82,170,0.0256,ok
hMOF-26201,64,134,0.0332,ok
hMOF-26202,70,146,0.0302,ok
hMOF-26203,108,242,0.0209,ok
hMOF-26204,73,152,0.0289,ok
hMOF-26205,82,170,0.0256,ok
hMOF-26206,91,192,0.0234,ok
hMOF-26207,73,152,0.0289,ok
hMOF-26208,52,110,0.0415,ok
hMOF-26209,60,126,0.0356,ok
hMOF-2621,160,352,0.0138,ok
hMOF-26210,54,114,0.0398,ok
hMOF-26211,56,118,0.0383,ok
hMOF-26212,56,118,0.0383,ok
hMOF-26213,52,110,0.0415,ok
hMOF-26214,50,108,0.0441,ok
hMOF-26215,52,110,0.0415,ok
hMOF-26216,51,108,0.0424,ok
hMOF-26217,52,110,0.0415,ok
hMOF-26218,51,108,0.0424,ok
hMOF-26219,58,122,0.0369,ok
hMOF-2622,80,176,0.0278,ok
hMOF-26220,106,226,0.0203,ok
hMOF-26221,74,154,0.0285,ok
hMOF-26222,81,168,0.0259,ok
hMOF-26223,67,140,0.0317,ok
hMOF-26224,76,158,0.0277,ok
hMOF-26225,54,114,0.0398,ok
hMOF-26226,54,114,0.0398,ok
hMOF-26227,54,114,0.0398,ok
hMOF-26228,108,228,0.0197,ok
hMOF-26229,38,74,0.0526,ok
hMOF-2623,117,250,0.0184,ok
hMOF-26230,76,148,0.026,ok
hMOF-26231,54,114,0.0398,ok
hMOF-26232,54,114,0.0398,ok
hMOF-26233,108,228,0.0197,ok
hMOF-26234,54,118,0.0412,ok
hMOF-26235,54,118,0.0412,ok
hMOF-26236,54,120,0.0419,ok
hMOF-26237,54,118,0.0412,ok
hMOF-26238,54,120,0.0419,ok
hMOF-26239,54,116,0.0405,ok
hMOF-2624,129,284,0.0172,ok
hMOF-26240,54,118,0.0412,ok
hMOF-26241,38,80,0.0569,ok
hMOF-26242,76,160,0.0281,ok
hMOF-26243,114,272,0.0211,ok
hMOF-26244,86,204,0.0279,ok
hMOF-26245,172,420,0.0143,ok
hMOF-26246,70,156,0.0323,ok
hMOF-26247,75,156,0.0281,ok
hMOF-26248,78,162,0.027,ok
hMOF-26249,78,162,0.027,ok
hMOF-2625,149,328,0.0149,ok
hMOF-26250,114,234,0.0182,ok
hMOF-26251,90,186,0.0232,ok
hMOF-26252,117,240,0.0177,ok
hMOF-26253,160,336,0.0132,ok
hMOF-26254,126,258,0.0164,ok
hMOF-26255,86,186,0.0254,ok
hMOF-26256,72,156,0.0305,ok
hMOF-26257,76,158,0.0277,ok
hMOF-26258,104,228,0.0213,ok
hMOF-26259,59,124,0.0362,ok
hMOF-2626,143,302,0.0149,ok
hMOF-26260,60,126,0.0356,ok
hMOF-26261,120,252,0.0176,ok
hMOF-26262,63,136,0.0348,ok
hMOF-26263,61,128,0.035,ok
hMOF-26264,61,128,0.035,ok
hMOF-26265,64,134,0.0332,ok
hMOF-26266,77,168,0.0287,ok
hMOF-26267,154,336,0.0143,ok
hMOF-26268,58,122,0.0369,ok
hMOF-26269,86,178,0.0244,ok
hMOF-2627,135,288,0.0159,ok
hMOF-26270,74,156,0.0289,ok
hMOF-26271,96,206,0.0226,ok
hMOF-26272,54,114,0.0398,ok
hMOF-26273,108,228,0.0197,ok
hMOF-26274,54,114,0.0398,ok
hMOF-26275,54,114,0.0398,ok
hMOF-26276,70,154,0.0319,ok
hMOF-26277,140,308,0.0158,ok
hMOF-26278,54,114,0.0398,ok
hMOF-26279,54,114,0.0398,ok
hMOF-2628,143,302,0.0149,ok
hMOF-26280,54,116,0.0405,ok
hMOF-26281,54,118,0.0412,ok
hMOF-26282,54,120,0.0419,ok
hMOF-26283,54,114,0.0398,ok
hMOF-26284,86,200,0.0274,ok
hMOF-26285,172,404,0.0137,ok
hMOF-26286,54,116,0.0405,ok
hMOF-26287,54,114,0.0398,ok
hMOF-26288,54,118,0.0412,ok
hMOF-26289,86,212,0.029,ok
hMOF-2629,69,152,0.0324,ok
hMOF-26290,172,424,0.0144,ok
hMOF-26291,70,160,0.0331,ok
hMOF-26292,59,116,0.0339,ok
hMOF-26293,78,162,0.027,ok
hMOF-26294,100,214,0.0216,ok
hMOF-26295,94,202,0.0231,ok
hMOF-26296,72,150,0.0293,ok
hMOF-26297,124,262,0.0172,ok
hMOF-26298,90,186,0.0232,ok
hMOF-26299,114,236,0.0183,ok
hMOF-263,332,752,0.0068,ok
hMOF-2630,138,304,0.0161,ok
hMOF-26300,108,222,0.0192,ok
hMOF-26301,96,198,0.0217,ok
hMOF-26302,126,258,0.0164,ok
hMOF-26303,144,294,0.0143,ok
hMOF-26304,99,204,0.021,ok
hMOF-26305,108,222,0.0192,ok
hMOF-26306,72,150,0.0293,ok
hMOF-26307,74,154,0.0285,ok
hMOF-26308,84,182,0.0261,ok
hMOF-26309,168,364,0.013,ok
hMOF-2631,49,110,0.0468,ok
hMOF-26310,64,134,0.0332,ok
hMOF-26311,128,268,0.0165,ok
hMOF-26312,72,150,0.0293,ok
hMOF-26313,88,186,0.0243,ok
hMOF-26314,62,132,0.0349,ok
hMOF-26315,64,134,0.0332,ok
hMOF-26316,63,132,0.0338,ok
hMOF-26317,63,132,0.0338,ok
hMOF-26318,63,132,0.0338,ok
hMOF-26319,57,120,0.0376,ok
hMOF-2632,98,220,0.0231,ok
hMOF-26320,63,136,0.0348,ok
hMOF-26321,63,132,0.0338,ok
hMOF-26322,57,120,0.0376,ok
hMOF-26323,59,124,0.0362,ok
hMOF-26324,94,194,0.0222,ok
hMOF-26325,87,172,0.023,ok
hMOF-26326,117,240,0.0177,ok
